event_id,session_id,user_id,event_time,event_type,product_id
16541,SESS_007600,319,2026-04-12 06:37:35,page_view,
16542,SESS_007600,319,2026-04-12 06:37:54,product_view,42
16543,SESS_007601,595,2026-04-12 02:22:34,page_view,
16544,SESS_007601,595,2026-04-12 02:24:11,product_view,45
16545,SESS_007602,788,2026-04-12 16:22:39,page_view,
16546,SESS_007602,788,2026-04-12 16:23:35,product_view,7
16547,SESS_007603,333,2026-04-12 11:19:10,page_view,
16548,SESS_007603,333,2026-04-12 11:20:08,product_view,23
16549,SESS_007604,144,2026-04-12 19:09:08,page_view,
16550,SESS_007604,144,2026-04-12 19:09:54,product_view,4
16551,SESS_007605,750,2026-04-12 07:37:47,page_view,
16552,SESS_007606,439,2026-04-12 14:05:49,page_view,
16553,SESS_007606,439,2026-04-12 14:07:18,product_view,11
16554,SESS_007607,,2026-04-12 12:14:08,page_view,
16555,SESS_007608,1227,2026-04-12 03:57:58,page_view,
16556,SESS_007608,1227,2026-04-12 03:59:15,product_view,10
16557,SESS_007609,783,2026-04-12 20:51:04,page_view,
16558,SESS_007609,783,2026-04-12 20:52:33,product_view,15
16559,SESS_007610,1480,2026-04-12 04:29:57,page_view,
16560,SESS_007611,533,2026-04-12 15:49:46,page_view,
16561,SESS_007611,533,2026-04-12 15:51:00,product_view,26
16562,SESS_007611,533,2026-04-12 15:53:39,add_to_cart,26
16563,SESS_007611,533,2026-04-12 16:00:04,purchase,
16564,SESS_007612,469,2026-04-12 07:57:32,page_view,
16565,SESS_007612,469,2026-04-12 07:58:40,product_view,3
16566,SESS_007612,469,2026-04-12 08:00:58,add_to_cart,3
16567,SESS_007613,184,2026-04-12 04:21:01,page_view,
16568,SESS_007613,184,2026-04-12 04:22:46,product_view,13
16569,SESS_007614,390,2026-04-12 01:29:24,page_view,
16570,SESS_007615,743,2026-04-12 20:52:58,page_view,
16571,SESS_007615,743,2026-04-12 20:53:42,product_view,12
16572,SESS_007616,840,2026-04-12 19:47:05,page_view,
16573,SESS_007616,840,2026-04-12 19:48:31,product_view,35
16574,SESS_007617,273,2026-04-12 17:34:14,page_view,
16575,SESS_007618,577,2026-04-12 11:04:37,page_view,
16576,SESS_007618,577,2026-04-12 11:05:13,product_view,28
16577,SESS_007619,709,2026-04-12 13:23:04,page_view,
16578,SESS_007619,709,2026-04-12 13:24:41,product_view,37
16579,SESS_007620,192,2026-04-12 16:32:40,page_view,
16580,SESS_007620,192,2026-04-12 16:34:10,product_view,40
16581,SESS_007621,200,2026-04-12 06:18:37,page_view,
16582,SESS_007622,807,2026-04-12 01:14:13,page_view,
16583,SESS_007622,807,2026-04-12 01:14:59,product_view,10
16584,SESS_007622,807,2026-04-12 01:16:43,add_to_cart,10
16585,SESS_007622,807,2026-04-12 01:16:43,add_to_cart,16
16586,SESS_007622,807,2026-04-12 01:20:29,purchase,
16587,SESS_007623,1250,2026-04-12 05:00:23,page_view,
16588,SESS_007623,1250,2026-04-12 05:00:40,product_view,30
16589,SESS_007623,1250,2026-04-12 05:01:30,add_to_cart,30
16590,SESS_007624,575,2026-04-12 02:58:08,page_view,
16591,SESS_007625,1206,2026-04-12 06:52:17,page_view,
16592,SESS_007625,1206,2026-04-12 06:52:55,product_view,40
16593,SESS_007625,1206,2026-04-12 06:54:18,add_to_cart,40
16594,SESS_007625,1206,2026-04-12 06:54:18,add_to_cart,29
16595,SESS_007626,1333,2026-04-11 22:38:01,page_view,
16596,SESS_007626,1333,2026-04-11 22:39:51,product_view,32
16597,SESS_007626,1333,2026-04-11 22:41:57,add_to_cart,32
16598,SESS_007627,610,2026-04-12 20:16:21,page_view,
16599,SESS_007628,58,2026-04-13 10:03:07,page_view,
16600,SESS_007628,58,2026-04-13 10:04:39,product_view,26
16601,SESS_007628,58,2026-04-13 10:08:10,add_to_cart,26
16602,SESS_007629,411,2026-04-13 12:21:40,page_view,
16603,SESS_007629,411,2026-04-13 12:23:14,product_view,36
16604,SESS_007629,411,2026-04-13 12:26:08,add_to_cart,36
16605,SESS_007630,,2026-04-13 21:52:06,page_view,
16606,SESS_007630,,2026-04-13 21:53:52,product_view,12
16607,SESS_007631,1132,2026-04-13 14:05:28,page_view,
16608,SESS_007631,1132,2026-04-13 14:06:10,product_view,34
16609,SESS_007632,,2026-04-13 12:11:13,page_view,
16610,SESS_007633,416,2026-04-13 14:20:49,page_view,
16611,SESS_007633,416,2026-04-13 14:21:58,product_view,8
16612,SESS_007634,428,2026-04-13 19:46:15,page_view,
16613,SESS_007635,483,2026-04-13 13:50:24,page_view,
16614,SESS_007635,483,2026-04-13 13:51:45,product_view,18
16615,SESS_007636,206,2026-04-13 06:17:25,page_view,
16616,SESS_007636,206,2026-04-13 06:18:23,product_view,4
16617,SESS_007636,206,2026-04-13 06:21:03,add_to_cart,4
16618,SESS_007636,206,2026-04-13 06:21:03,add_to_cart,47
16619,SESS_007637,1101,2026-04-13 07:43:44,page_view,
16620,SESS_007637,1101,2026-04-13 07:44:41,product_view,41
16621,SESS_007638,1195,2026-04-13 08:28:25,page_view,
16622,SESS_007638,1195,2026-04-13 08:29:09,product_view,42
16623,SESS_007639,1376,2026-04-13 18:34:03,page_view,
16624,SESS_007640,1462,2026-04-13 05:24:49,page_view,
16625,SESS_007641,,2026-04-13 13:21:34,page_view,
16626,SESS_007641,,2026-04-13 13:21:48,product_view,10
16627,SESS_007642,,2026-04-13 06:18:54,page_view,
16628,SESS_007642,,2026-04-13 06:19:29,product_view,45
16629,SESS_007643,632,2026-04-13 04:40:09,page_view,
16630,SESS_007643,632,2026-04-13 04:41:58,product_view,23
16631,SESS_007644,711,2026-04-13 16:18:24,page_view,
16632,SESS_007644,711,2026-04-13 16:19:43,product_view,41
16633,SESS_007645,360,2026-04-13 06:00:25,page_view,
16634,SESS_007646,1048,2026-04-13 20:47:30,page_view,
16635,SESS_007646,1048,2026-04-13 20:49:11,product_view,18
16636,SESS_007646,1048,2026-04-13 20:51:59,add_to_cart,18
16637,SESS_007647,979,2026-04-13 05:49:14,page_view,
16638,SESS_007648,1306,2026-04-13 03:27:09,page_view,
16639,SESS_007649,1478,2026-04-13 13:47:10,page_view,
16640,SESS_007649,1478,2026-04-13 13:48:22,product_view,35
16641,SESS_007649,1478,2026-04-13 13:51:28,add_to_cart,35
16642,SESS_007649,1478,2026-04-13 13:51:28,add_to_cart,33
16643,SESS_007650,1126,2026-04-12 23:55:49,page_view,
16644,SESS_007650,1126,2026-04-12 23:56:26,product_view,6
16645,SESS_007650,1126,2026-04-12 23:58:39,add_to_cart,6
16646,SESS_007651,624,2026-04-13 03:02:42,page_view,
16647,SESS_007652,777,2026-04-13 10:19:49,page_view,
16648,SESS_007652,777,2026-04-13 10:20:08,product_view,38
16649,SESS_007653,,2026-04-13 03:55:52,page_view,
16650,SESS_007654,1147,2026-04-13 04:22:23,page_view,
16651,SESS_007654,1147,2026-04-13 04:23:48,product_view,8
16652,SESS_007655,652,2026-04-13 16:25:22,page_view,
16653,SESS_007656,267,2026-04-13 01:50:02,page_view,
16654,SESS_007657,452,2026-04-12 22:27:22,page_view,
16655,SESS_007657,452,2026-04-12 22:27:59,product_view,41
16656,SESS_007658,,2026-04-13 21:03:22,page_view,
16657,SESS_007658,,2026-04-13 21:04:41,product_view,27
16658,SESS_007658,,2026-04-13 21:06:18,add_to_cart,27
16659,SESS_007659,,2026-04-13 01:51:27,page_view,
16660,SESS_007660,841,2026-04-13 22:02:19,page_view,
16661,SESS_007661,,2026-04-13 17:48:44,page_view,
16662,SESS_007661,,2026-04-13 17:49:46,product_view,10
16663,SESS_007662,266,2026-04-13 12:00:02,page_view,
16664,SESS_007662,266,2026-04-13 12:01:22,product_view,24
16665,SESS_007662,266,2026-04-13 12:03:45,add_to_cart,24
16666,SESS_007662,266,2026-04-13 12:08:06,purchase,
16667,SESS_007663,1298,2026-04-13 02:04:01,page_view,
16668,SESS_007663,1298,2026-04-13 02:04:44,product_view,39
16669,SESS_007664,403,2026-04-13 01:44:26,page_view,
16670,SESS_007664,403,2026-04-13 01:45:36,product_view,37
16671,SESS_007664,403,2026-04-13 01:47:51,add_to_cart,37
16672,SESS_007664,403,2026-04-13 01:47:51,add_to_cart,12
16673,SESS_007665,1060,2026-04-13 13:22:15,page_view,
16674,SESS_007665,1060,2026-04-13 13:23:03,product_view,5
16675,SESS_007666,,2026-04-13 07:30:42,page_view,
16676,SESS_007666,,2026-04-13 07:32:16,product_view,47
16677,SESS_007667,1145,2026-04-13 18:32:21,page_view,
16678,SESS_007668,,2026-04-13 15:02:40,page_view,
16679,SESS_007668,,2026-04-13 15:04:21,product_view,43
16680,SESS_007669,941,2026-04-13 04:38:17,page_view,
16681,SESS_007669,941,2026-04-13 04:39:15,product_view,6
16682,SESS_007669,941,2026-04-13 04:40:41,add_to_cart,6
16683,SESS_007670,1217,2026-04-13 10:38:25,page_view,
16684,SESS_007671,899,2026-04-13 10:26:52,page_view,
16685,SESS_007671,899,2026-04-13 10:28:29,product_view,30
16686,SESS_007672,1323,2026-04-13 15:07:45,page_view,
16687,SESS_007672,1323,2026-04-13 15:09:38,product_view,19
16688,SESS_007673,151,2026-04-13 08:01:37,page_view,
16689,SESS_007673,151,2026-04-13 08:02:27,product_view,12
16690,SESS_007673,151,2026-04-13 08:04:15,add_to_cart,12
16691,SESS_007674,,2026-04-13 12:35:44,page_view,
16692,SESS_007674,,2026-04-13 12:36:52,product_view,37
16693,SESS_007674,,2026-04-13 12:39:08,add_to_cart,37
16694,SESS_007675,185,2026-04-13 12:47:41,page_view,
16695,SESS_007675,185,2026-04-13 12:48:43,product_view,29
16696,SESS_007675,185,2026-04-13 12:51:40,add_to_cart,29
16697,SESS_007676,167,2026-04-13 10:28:25,page_view,
16698,SESS_007677,1109,2026-04-13 14:32:49,page_view,
16699,SESS_007678,1123,2026-04-14 00:51:35,page_view,
16700,SESS_007678,1123,2026-04-14 00:53:00,product_view,16
16701,SESS_007678,1123,2026-04-14 00:55:15,add_to_cart,16
16702,SESS_007679,412,2026-04-14 12:25:16,page_view,
16703,SESS_007680,,2026-04-14 21:48:31,page_view,
16704,SESS_007680,,2026-04-14 21:49:13,product_view,47
16705,SESS_007681,606,2026-04-14 14:17:51,page_view,
16706,SESS_007682,748,2026-04-14 11:20:16,page_view,
16707,SESS_007682,748,2026-04-14 11:21:20,product_view,31
16708,SESS_007683,721,2026-04-14 00:48:48,page_view,
16709,SESS_007684,,2026-04-14 19:59:17,page_view,
16710,SESS_007684,,2026-04-14 20:00:41,product_view,38
16711,SESS_007685,509,2026-04-14 02:25:14,page_view,
16712,SESS_007686,1148,2026-04-14 18:07:13,page_view,
16713,SESS_007687,542,2026-04-14 07:46:50,page_view,
16714,SESS_007688,1116,2026-04-14 14:13:56,page_view,
16715,SESS_007688,1116,2026-04-14 14:15:14,product_view,28
16716,SESS_007689,,2026-04-14 11:38:54,page_view,
16717,SESS_007690,60,2026-04-14 06:11:20,page_view,
16718,SESS_007691,219,2026-04-14 07:30:15,page_view,
16719,SESS_007691,219,2026-04-14 07:30:55,product_view,29
16720,SESS_007691,219,2026-04-14 07:33:11,add_to_cart,29
16721,SESS_007691,219,2026-04-14 07:33:11,add_to_cart,15
16722,SESS_007692,542,2026-04-14 11:04:36,page_view,
16723,SESS_007693,1251,2026-04-14 01:37:45,page_view,
16724,SESS_007694,1426,2026-04-14 14:51:38,page_view,
16725,SESS_007694,1426,2026-04-14 14:53:18,product_view,32
16726,SESS_007694,1426,2026-04-14 14:55:14,add_to_cart,32
16727,SESS_007694,1426,2026-04-14 14:58:23,purchase,
16728,SESS_007695,888,2026-04-14 09:44:22,page_view,
16729,SESS_007695,888,2026-04-14 09:45:22,product_view,47
16730,SESS_007696,1368,2026-04-14 00:51:49,page_view,
16731,SESS_007696,1368,2026-04-14 00:53:02,product_view,33
16732,SESS_007697,399,2026-04-14 13:44:04,page_view,
16733,SESS_007697,399,2026-04-14 13:45:29,product_view,29
16734,SESS_007697,399,2026-04-14 13:48:21,add_to_cart,29
16735,SESS_007697,399,2026-04-14 13:48:21,add_to_cart,43
16736,SESS_007697,399,2026-04-14 13:55:08,purchase,
16737,SESS_007698,1238,2026-04-14 17:56:05,page_view,
16738,SESS_007698,1238,2026-04-14 17:56:41,product_view,8
16739,SESS_007698,1238,2026-04-14 17:58:55,add_to_cart,8
16740,SESS_007698,1238,2026-04-14 17:58:55,add_to_cart,8
16741,SESS_007698,1238,2026-04-14 18:03:37,purchase,
16742,SESS_007699,280,2026-04-14 12:18:54,page_view,
16743,SESS_007699,280,2026-04-14 12:20:46,product_view,29
16744,SESS_007699,280,2026-04-14 12:23:38,add_to_cart,29
16745,SESS_007699,280,2026-04-14 12:28:13,purchase,
16746,SESS_007700,1385,2026-04-14 06:36:02,page_view,
16747,SESS_007700,1385,2026-04-14 06:36:50,product_view,41
16748,SESS_007701,,2026-04-14 06:56:36,page_view,
16749,SESS_007701,,2026-04-14 06:57:42,product_view,13
16750,SESS_007702,1147,2026-04-14 18:57:18,page_view,
16751,SESS_007702,1147,2026-04-14 18:58:56,product_view,43
16752,SESS_007702,1147,2026-04-14 19:00:48,add_to_cart,43
16753,SESS_007702,1147,2026-04-14 19:05:22,purchase,
16754,SESS_007703,456,2026-04-14 09:59:17,page_view,
16755,SESS_007704,1361,2026-04-14 11:58:01,page_view,
16756,SESS_007704,1361,2026-04-14 11:58:12,product_view,2
16757,SESS_007705,,2026-04-14 09:37:14,page_view,
16758,SESS_007705,,2026-04-14 09:38:15,product_view,6
16759,SESS_007706,931,2026-04-15 09:50:47,page_view,
16760,SESS_007707,127,2026-04-15 11:41:22,page_view,
16761,SESS_007707,127,2026-04-15 11:41:35,product_view,44
16762,SESS_007708,469,2026-04-15 18:21:53,page_view,
16763,SESS_007708,469,2026-04-15 18:22:58,product_view,35
16764,SESS_007708,469,2026-04-15 18:25:54,add_to_cart,35
16765,SESS_007709,1082,2026-04-15 06:02:19,page_view,
16766,SESS_007710,348,2026-04-15 05:43:18,page_view,
16767,SESS_007711,,2026-04-15 19:55:27,page_view,
16768,SESS_007711,,2026-04-15 19:56:40,product_view,29
16769,SESS_007712,,2026-04-15 02:07:05,page_view,
16770,SESS_007712,,2026-04-15 02:07:40,product_view,45
16771,SESS_007713,1102,2026-04-15 08:21:07,page_view,
16772,SESS_007713,1102,2026-04-15 08:22:26,product_view,18
16773,SESS_007714,,2026-04-15 04:37:11,page_view,
16774,SESS_007714,,2026-04-15 04:38:46,product_view,40
16775,SESS_007714,,2026-04-15 04:40:57,add_to_cart,40
16776,SESS_007715,145,2026-04-15 03:15:44,page_view,
16777,SESS_007715,145,2026-04-15 03:17:18,product_view,21
16778,SESS_007716,276,2026-04-15 21:50:09,page_view,
16779,SESS_007716,276,2026-04-15 21:51:26,product_view,4
16780,SESS_007716,276,2026-04-15 21:54:16,add_to_cart,4
16781,SESS_007716,276,2026-04-15 21:54:16,add_to_cart,39
16782,SESS_007716,276,2026-04-15 22:00:52,purchase,
16783,SESS_007717,496,2026-04-15 06:53:51,page_view,
16784,SESS_007718,212,2026-04-15 03:59:00,page_view,
16785,SESS_007719,,2026-04-15 14:58:21,page_view,
16786,SESS_007719,,2026-04-15 14:58:56,product_view,2
16787,SESS_007720,,2026-04-15 02:24:12,page_view,
16788,SESS_007720,,2026-04-15 02:25:16,product_view,1
16789,SESS_007721,1229,2026-04-15 18:32:00,page_view,
16790,SESS_007722,,2026-04-16 19:02:13,page_view,
16791,SESS_007722,,2026-04-16 19:02:36,product_view,2
16792,SESS_007723,1399,2026-04-15 23:07:27,page_view,
16793,SESS_007723,1399,2026-04-15 23:09:23,product_view,27
16794,SESS_007724,869,2026-04-16 05:14:53,page_view,
16795,SESS_007724,869,2026-04-16 05:15:40,product_view,13
16796,SESS_007724,869,2026-04-16 05:18:10,add_to_cart,13
16797,SESS_007725,95,2026-04-16 00:58:45,page_view,
16798,SESS_007726,502,2026-04-16 05:03:06,page_view,
16799,SESS_007726,502,2026-04-16 05:03:26,product_view,14
16800,SESS_007727,1068,2026-04-15 22:35:44,page_view,
16801,SESS_007727,1068,2026-04-15 22:36:22,product_view,47
16802,SESS_007727,1068,2026-04-15 22:37:57,add_to_cart,47
16803,SESS_007727,1068,2026-04-15 22:43:25,purchase,
16804,SESS_007728,735,2026-04-16 09:59:39,page_view,
16805,SESS_007728,735,2026-04-16 10:00:46,product_view,16
16806,SESS_007729,609,2026-04-15 22:30:58,page_view,
16807,SESS_007729,609,2026-04-15 22:32:32,product_view,28
16808,SESS_007730,599,2026-04-16 04:14:49,page_view,
16809,SESS_007731,1142,2026-04-16 02:56:14,page_view,
16810,SESS_007731,1142,2026-04-16 02:57:23,product_view,12
16811,SESS_007731,1142,2026-04-16 02:59:59,add_to_cart,12
16812,SESS_007731,1142,2026-04-16 02:59:59,add_to_cart,38
16813,SESS_007732,,2026-04-16 00:16:30,page_view,
16814,SESS_007732,,2026-04-16 00:17:03,product_view,39
16815,SESS_007733,27,2026-04-16 17:05:31,page_view,
16816,SESS_007733,27,2026-04-16 17:06:54,product_view,27
16817,SESS_007734,915,2026-04-16 18:39:58,page_view,
16818,SESS_007734,915,2026-04-16 18:41:42,product_view,44
16819,SESS_007735,1122,2026-04-16 00:29:37,page_view,
16820,SESS_007735,1122,2026-04-16 00:29:51,product_view,38
16821,SESS_007736,435,2026-04-16 21:25:47,page_view,
16822,SESS_007736,435,2026-04-16 21:26:24,product_view,48
16823,SESS_007736,435,2026-04-16 21:27:37,add_to_cart,48
16824,SESS_007736,435,2026-04-16 21:27:37,add_to_cart,16
16825,SESS_007737,126,2026-04-16 08:02:39,page_view,
16826,SESS_007737,126,2026-04-16 08:03:10,product_view,25
16827,SESS_007737,126,2026-04-16 08:03:51,add_to_cart,25
16828,SESS_007737,126,2026-04-16 08:07:34,purchase,
16829,SESS_007738,63,2026-04-16 03:17:30,page_view,
16830,SESS_007738,63,2026-04-16 03:18:37,product_view,4
16831,SESS_007739,913,2026-04-16 10:53:54,page_view,
16832,SESS_007739,913,2026-04-16 10:54:14,product_view,28
16833,SESS_007740,298,2026-04-16 06:31:14,page_view,
16834,SESS_007740,298,2026-04-16 06:32:25,product_view,15
16835,SESS_007741,,2026-04-16 05:38:20,page_view,
16836,SESS_007741,,2026-04-16 05:39:23,product_view,32
16837,SESS_007741,,2026-04-16 05:41:28,add_to_cart,32
16838,SESS_007741,,2026-04-16 05:41:28,add_to_cart,38
16839,SESS_007742,584,2026-04-16 18:27:01,page_view,
16840,SESS_007742,584,2026-04-16 18:27:28,product_view,16
16841,SESS_007743,649,2026-04-16 15:50:46,page_view,
16842,SESS_007744,,2026-04-16 03:10:41,page_view,
16843,SESS_007745,997,2026-04-16 17:34:45,page_view,
16844,SESS_007745,997,2026-04-16 17:36:36,product_view,5
16845,SESS_007745,997,2026-04-16 17:40:24,add_to_cart,5
16846,SESS_007745,997,2026-04-16 17:40:24,add_to_cart,38
16847,SESS_007746,792,2026-04-16 03:55:04,page_view,
16848,SESS_007746,792,2026-04-16 03:55:44,product_view,13
16849,SESS_007747,,2026-04-16 16:32:37,page_view,
16850,SESS_007747,,2026-04-16 16:34:23,product_view,19
16851,SESS_007748,1348,2026-04-16 14:39:07,page_view,
16852,SESS_007748,1348,2026-04-16 14:40:43,product_view,1
16853,SESS_007749,375,2026-04-16 00:25:29,page_view,
16854,SESS_007749,375,2026-04-16 00:25:45,product_view,19
16855,SESS_007749,375,2026-04-16 00:27:33,add_to_cart,19
16856,SESS_007750,933,2026-04-17 09:52:35,page_view,
16857,SESS_007750,933,2026-04-17 09:53:36,product_view,31
16858,SESS_007750,933,2026-04-17 09:56:32,add_to_cart,31
16859,SESS_007751,35,2026-04-17 05:55:04,page_view,
16860,SESS_007751,35,2026-04-17 05:56:47,product_view,43
16861,SESS_007752,1303,2026-04-17 06:26:31,page_view,
16862,SESS_007752,1303,2026-04-17 06:27:10,product_view,24
16863,SESS_007752,1303,2026-04-17 06:29:18,add_to_cart,24
16864,SESS_007752,1303,2026-04-17 06:29:18,add_to_cart,5
16865,SESS_007753,1074,2026-04-17 15:19:55,page_view,
16866,SESS_007753,1074,2026-04-17 15:20:48,product_view,14
16867,SESS_007754,369,2026-04-17 02:33:24,page_view,
16868,SESS_007754,369,2026-04-17 02:34:10,product_view,12
16869,SESS_007754,369,2026-04-17 02:36:00,add_to_cart,12
16870,SESS_007755,326,2026-04-17 05:37:23,page_view,
16871,SESS_007756,336,2026-04-17 12:33:25,page_view,
16872,SESS_007756,336,2026-04-17 12:34:45,product_view,39
16873,SESS_007756,336,2026-04-17 12:37:42,add_to_cart,39
16874,SESS_007756,336,2026-04-17 12:37:42,add_to_cart,23
16875,SESS_007757,710,2026-04-17 10:22:09,page_view,
16876,SESS_007757,710,2026-04-17 10:22:47,product_view,26
16877,SESS_007758,741,2026-04-17 14:02:24,page_view,
16878,SESS_007758,741,2026-04-17 14:02:34,product_view,45
16879,SESS_007758,741,2026-04-17 14:03:56,add_to_cart,45
16880,SESS_007759,387,2026-04-17 18:48:10,page_view,
16881,SESS_007759,387,2026-04-17 18:49:41,product_view,47
16882,SESS_007760,,2026-04-17 11:34:13,page_view,
16883,SESS_007761,,2026-04-17 04:25:03,page_view,
16884,SESS_007762,1285,2026-04-16 22:19:30,page_view,
16885,SESS_007762,1285,2026-04-16 22:20:49,product_view,7
16886,SESS_007763,794,2026-04-17 10:59:34,page_view,
16887,SESS_007763,794,2026-04-17 11:00:26,product_view,45
16888,SESS_007763,794,2026-04-17 11:01:36,add_to_cart,45
16889,SESS_007764,147,2026-04-17 12:05:20,page_view,
16890,SESS_007764,147,2026-04-17 12:05:40,product_view,36
16891,SESS_007765,,2026-04-17 20:26:28,page_view,
16892,SESS_007765,,2026-04-17 20:28:16,product_view,10
16893,SESS_007765,,2026-04-17 20:31:42,add_to_cart,10
16894,SESS_007766,360,2026-04-17 05:07:38,page_view,
16895,SESS_007766,360,2026-04-17 05:09:12,product_view,31
16896,SESS_007767,940,2026-04-17 16:34:24,page_view,
16897,SESS_007767,940,2026-04-17 16:35:45,product_view,29
16898,SESS_007768,1335,2026-04-17 09:37:18,page_view,
16899,SESS_007768,1335,2026-04-17 09:39:00,product_view,8
16900,SESS_007769,1212,2026-04-17 20:23:59,page_view,
16901,SESS_007769,1212,2026-04-17 20:25:40,product_view,8
16902,SESS_007770,,2026-04-17 11:27:54,page_view,
16903,SESS_007770,,2026-04-17 11:29:05,product_view,30
16904,SESS_007771,1039,2026-04-17 13:01:54,page_view,
16905,SESS_007772,278,2026-04-17 05:41:45,page_view,
16906,SESS_007773,564,2026-04-17 10:34:44,page_view,
16907,SESS_007773,564,2026-04-17 10:35:55,product_view,9
16908,SESS_007774,441,2026-04-17 19:49:50,page_view,
16909,SESS_007774,441,2026-04-17 19:51:45,product_view,31
16910,SESS_007775,821,2026-04-17 20:55:07,page_view,
16911,SESS_007775,821,2026-04-17 20:55:40,product_view,18
16912,SESS_007776,358,2026-04-17 06:37:19,page_view,
16913,SESS_007776,358,2026-04-17 06:39:02,product_view,9
16914,SESS_007777,,2026-04-17 19:58:46,page_view,
16915,SESS_007777,,2026-04-17 19:59:30,product_view,23
16916,SESS_007777,,2026-04-17 20:01:30,add_to_cart,23
16917,SESS_007778,872,2026-04-17 22:05:24,page_view,
16918,SESS_007778,872,2026-04-17 22:07:16,product_view,15
16919,SESS_007778,872,2026-04-17 22:09:57,add_to_cart,15
16920,SESS_007778,872,2026-04-17 22:14:36,purchase,
16921,SESS_007779,1475,2026-04-17 02:18:03,page_view,
16922,SESS_007779,1475,2026-04-17 02:18:21,product_view,17
16923,SESS_007780,775,2026-04-17 18:05:31,page_view,
16924,SESS_007781,1368,2026-04-17 04:34:18,page_view,
16925,SESS_007781,1368,2026-04-17 04:35:04,product_view,16
16926,SESS_007782,343,2026-04-17 12:19:07,page_view,
16927,SESS_007782,343,2026-04-17 12:19:18,product_view,42
16928,SESS_007783,1206,2026-04-17 10:33:50,page_view,
16929,SESS_007783,1206,2026-04-17 10:34:29,product_view,40
16930,SESS_007784,117,2026-04-17 06:05:36,page_view,
16931,SESS_007784,117,2026-04-17 06:06:02,product_view,12
16932,SESS_007784,117,2026-04-17 06:07:07,add_to_cart,12
16933,SESS_007785,200,2026-04-18 19:22:10,page_view,
16934,SESS_007785,200,2026-04-18 19:22:27,product_view,11
16935,SESS_007785,200,2026-04-18 19:23:30,add_to_cart,11
16936,SESS_007786,,2026-04-18 14:09:48,page_view,
16937,SESS_007786,,2026-04-18 14:10:59,product_view,3
16938,SESS_007787,38,2026-04-18 03:44:30,page_view,
16939,SESS_007787,38,2026-04-18 03:44:44,product_view,37
16940,SESS_007787,38,2026-04-18 03:45:42,add_to_cart,37
16941,SESS_007787,38,2026-04-18 03:45:42,add_to_cart,11
16942,SESS_007787,38,2026-04-18 03:47:39,purchase,
16943,SESS_007788,1050,2026-04-18 21:27:03,page_view,
16944,SESS_007789,229,2026-04-18 09:41:56,page_view,
16945,SESS_007789,229,2026-04-18 09:43:00,product_view,26
16946,SESS_007790,861,2026-04-18 18:16:59,page_view,
16947,SESS_007790,861,2026-04-18 18:18:46,product_view,37
16948,SESS_007790,861,2026-04-18 18:21:32,add_to_cart,37
16949,SESS_007791,1228,2026-04-18 07:53:51,page_view,
16950,SESS_007791,1228,2026-04-18 07:55:12,product_view,5
16951,SESS_007792,191,2026-04-18 01:08:25,page_view,
16952,SESS_007793,890,2026-04-18 07:27:48,page_view,
16953,SESS_007793,890,2026-04-18 07:28:27,product_view,8
16954,SESS_007794,1230,2026-04-18 21:19:08,page_view,
16955,SESS_007795,1207,2026-04-18 15:06:40,page_view,
16956,SESS_007796,1418,2026-04-17 22:33:35,page_view,
16957,SESS_007796,1418,2026-04-17 22:34:59,product_view,46
16958,SESS_007796,1418,2026-04-17 22:36:44,add_to_cart,46
16959,SESS_007796,1418,2026-04-17 22:36:44,add_to_cart,14
16960,SESS_007797,294,2026-04-18 10:20:13,page_view,
16961,SESS_007797,294,2026-04-18 10:21:05,product_view,11
16962,SESS_007798,1079,2026-04-18 06:34:35,page_view,
16963,SESS_007798,1079,2026-04-18 06:34:45,product_view,2
16964,SESS_007799,1072,2026-04-18 20:56:46,page_view,
16965,SESS_007800,387,2026-04-18 10:16:43,page_view,
16966,SESS_007800,387,2026-04-18 10:17:37,product_view,36
16967,SESS_007800,387,2026-04-18 10:19:34,add_to_cart,36
16968,SESS_007800,387,2026-04-18 10:23:12,purchase,
16969,SESS_007801,185,2026-04-18 06:04:14,page_view,
16970,SESS_007802,454,2026-04-18 21:31:30,page_view,
16971,SESS_007802,454,2026-04-18 21:33:04,product_view,10
16972,SESS_007802,454,2026-04-18 21:35:38,add_to_cart,10
16973,SESS_007802,454,2026-04-18 21:35:38,add_to_cart,35
16974,SESS_007802,454,2026-04-18 21:41:58,purchase,
16975,SESS_007803,111,2026-04-18 08:10:29,page_view,
16976,SESS_007803,111,2026-04-18 08:11:05,product_view,6
16977,SESS_007803,111,2026-04-18 08:11:57,add_to_cart,6
16978,SESS_007803,111,2026-04-18 08:11:57,add_to_cart,1
16979,SESS_007804,893,2026-04-17 22:45:31,page_view,
16980,SESS_007804,893,2026-04-17 22:46:32,product_view,1
16981,SESS_007804,893,2026-04-17 22:49:08,add_to_cart,1
16982,SESS_007804,893,2026-04-17 22:54:13,purchase,
16983,SESS_007805,573,2026-04-18 15:25:32,page_view,
16984,SESS_007805,573,2026-04-18 15:25:55,product_view,12
16985,SESS_007805,573,2026-04-18 15:26:34,add_to_cart,12
16986,SESS_007805,573,2026-04-18 15:26:34,add_to_cart,18
16987,SESS_007806,298,2026-04-18 19:40:16,page_view,
16988,SESS_007807,1288,2026-04-18 17:33:10,page_view,
